Season,Date,Match,Bet,Odds,P_model,EV,Flat_Stake,Kelly_Stake,Won,Flat_Profit,Kelly_Profit,Flat_Bankroll,Kelly_Bankroll
2020,2020-11-22,Fulham vs Everton,D,3.9,0.29,0.131,10.0,11.28,False,-10.0,-11.28,58817.00000000006,291424.1999999997
2020,2020-11-22,Fulham vs Everton,A,3.9,0.401,0.564,10.0,48.66,True,29.0,141.11,58846.00000000006,291565.3099999997
2020,2020-11-23,Burnley vs Crystal Palace,H,2.75,0.424,0.166,10.0,23.79,True,17.5,41.62,58863.50000000006,291606.9299999997
2020,2020-11-23,Wolverhampton vs Southampton,H,3.25,0.397,0.289,10.0,32.08,False,-10.0,-32.08,58853.50000000006,291574.8499999997
2020,2020-11-27,Crystal Palace vs Newcastle United,D,3.25,0.354,0.15,10.0,16.66,False,-10.0,-16.66,58843.50000000006,291558.1899999997
2020,2020-11-27,Crystal Palace vs Newcastle United,H,3.75,0.431,0.617,10.0,50.0,False,-10.0,-50.0,58833.50000000006,291508.1899999997
2020,2020-11-28,Manchester City vs Burnley,H,16.0,0.899,13.391,10.0,50.0,True,150.0,750.0,58983.50000000006,292258.1899999997
2020,2020-11-28,Brighton vs Liverpool,A,5.5,0.766,3.212,10.0,50.0,False,-10.0,-50.0,58973.50000000006,292208.1899999997
2020,2020-11-28,West Brom vs Sheffield Utd,D,3.2,0.327,0.046,10.0,5.18,False,-10.0,-5.18,58963.50000000006,292203.0099999997
2020,2020-11-28,West Brom vs Sheffield Utd,H,2.8,0.44,0.231,10.0,32.03,True,18.0,57.66,58981.50000000006,292260.6699999997
2020,2020-11-28,Everton vs Leeds United,D,3.8,0.278,0.056,10.0,5.01,False,-10.0,-5.01,58971.50000000006,292255.6599999997
2020,2020-11-28,Everton vs Leeds United,H,3.6,0.41,0.475,10.0,45.67,False,-10.0,-45.67,58961.50000000006,292209.9899999997
2020,2020-11-29,Southampton vs Manchester United,D,3.5,0.306,0.072,10.0,7.19,False,-10.0,-7.19,58951.50000000006,292202.7999999997
2020,2020-11-29,Chelsea vs Tottenham,H,3.6,0.59,1.124,10.0,50.0,False,-10.0,-50.0,58941.50000000006,292152.7999999997
2020,2020-11-29,Southampton vs Manchester United,A,4.0,0.435,0.742,10.0,50.0,True,30.0,150.0,58971.50000000006,292302.7999999997
2020,2020-11-29,Arsenal vs Wolverhampton,H,3.75,0.594,1.227,10.0,50.0,False,-10.0,-50.0,58961.50000000006,292252.7999999997
2020,2020-11-30,Leicester City vs Fulham,H,6.5,0.693,3.502,10.0,50.0,False,-10.0,-50.0,58951.50000000006,292202.7999999997
2020,2020-12-05,Manchester City vs Fulham,H,19.0,0.92,16.473,10.0,50.0,True,180.0,900.0,59131.50000000006,293102.7999999997
2020,2020-12-05,Burnley vs Everton,A,4.0,0.346,0.386,10.0,32.16,False,-10.0,-32.16,59121.50000000006,293070.6399999997
2020,2020-12-05,West Ham United vs Manchester United,A,3.6,0.461,0.66,10.0,50.0,True,26.0,130.0,59147.50000000006,293200.6399999997
2020,2020-12-05,Chelsea vs Leeds United,D,4.5,0.358,0.61,10.0,43.57,False,-10.0,-43.57,59137.50000000006,293157.0699999997
2020,2020-12-05,Chelsea vs Leeds United,H,6.0,0.506,2.036,10.0,50.0,True,50.0,250.0,59187.50000000006,293407.0699999997
2020,2020-12-06,Liverpool vs Wolverhampton,H,6.5,0.744,3.837,10.0,50.0,True,55.0,275.0,59242.50000000006,293682.0699999997
2020,2020-12-06,Tottenham vs Arsenal,D,3.6,0.307,0.106,10.0,10.17,False,-10.0,-10.17,59232.50000000006,293671.89999999973
2020,2020-12-06,Tottenham vs Arsenal,H,3.8,0.572,1.173,10.0,50.0,True,28.0,140.0,59260.50000000006,293811.89999999973
2020,2020-12-06,West Brom vs Crystal Palace,A,2.87,0.444,0.273,10.0,36.55,True,18.7,68.35,59279.200000000055,293880.2499999997
2020,2020-12-06,Sheffield Utd vs Leicester City,A,3.8,0.377,0.431,10.0,38.52,True,28.0,107.84,59307.200000000055,293988.08999999973
2020,2020-12-06,Sheffield Utd vs Leicester City,D,3.5,0.298,0.042,10.0,4.23,False,-10.0,-4.23,59297.200000000055,293983.85999999975
2020,2020-12-07,Brighton vs Southampton,H,2.9,0.399,0.158,10.0,20.81,False,-10.0,-20.81,59287.200000000055,293963.04999999976
2020,2020-12-11,Leeds United vs West Ham United,D,3.7,0.333,0.23,10.0,21.34,False,-10.0,-21.34,59277.200000000055,293941.70999999973
2020,2020-12-11,Leeds United vs West Ham United,H,3.1,0.361,0.119,10.0,14.13,False,-10.0,-14.13,59267.200000000055,293927.5799999997
2020,2020-12-12,Everton vs Chelsea,D,4.2,0.274,0.149,10.0,11.67,False,-10.0,-11.67,59257.200000000055,293915.90999999974
2020,2020-12-12,Manchester United vs Manchester City,D,4.2,0.26,0.092,10.0,7.18,True,32.0,22.99,59289.200000000055,293938.89999999973
2020,2020-12-12,Everton vs Chelsea,A,4.33,0.433,0.874,10.0,50.0,False,-10.0,-50.0,59279.200000000055,293888.89999999973
2020,2020-12-12,Newcastle United vs West Brom,H,3.0,0.699,1.096,10.0,50.0,True,20.0,100.0,59299.200000000055,293988.89999999973
2020,2020-12-12,Wolverhampton vs Aston Villa,H,3.25,0.481,0.563,10.0,50.0,False,-10.0,-50.0,59289.200000000055,293938.89999999973
2020,2020-12-12,Manchester United vs Manchester City,A,4.33,0.363,0.57,10.0,42.8,False,-10.0,-42.8,59279.200000000055,293896.09999999974
2020,2020-12-13,Fulham vs Liverpool,A,9.0,0.686,5.175,10.0,50.0,False,-10.0,-50.0,59269.200000000055,293846.09999999974
2020,2020-12-13,Crystal Palace vs Tottenham,D,3.9,0.316,0.232,10.0,20.04,True,29.0,58.1,59298.200000000055,293904.1999999997
2020,2020-12-13,Crystal Palace vs Tottenham,A,4.5,0.376,0.691,10.0,49.38,False,-10.0,-49.38,59288.200000000055,293854.8199999997
2020,2020-12-13,Leicester City vs Brighton,H,3.8,0.589,1.239,10.0,50.0,True,28.0,140.0,59316.200000000055,293994.8199999997
2020,2020-12-13,Southampton vs Sheffield Utd,H,5.0,0.586,1.932,10.0,50.0,True,40.0,200.0,59356.200000000055,294194.8199999997
2020,2020-12-13,Southampton vs Sheffield Utd,D,3.75,0.285,0.071,10.0,6.41,False,-10.0,-6.41,59346.200000000055,294188.40999999974
2020,2020-12-13,Arsenal vs Burnley,H,6.25,0.632,2.95,10.0,50.0,False,-10.0,-50.0,59336.200000000055,294138.40999999974
2020,2020-12-15,Manchester City vs West Brom,H,21.0,0.891,17.703,10.0,50.0,False,-10.0,-50.0,59326.200000000055,294088.40999999974
2020,2020-12-15,Wolverhampton vs Chelsea,A,5.25,0.29,0.522,10.0,30.68,False,-10.0,-30.68,59316.200000000055,294057.72999999975
2020,2020-12-15,Wolverhampton vs Chelsea,D,3.8,0.335,0.272,10.0,24.27,False,-10.0,-24.27,59306.200000000055,294033.45999999973
2020,2020-12-16,Leicester City vs Everton,D,3.6,0.313,0.127,10.0,12.18,False,-10.0,-12.18,59296.200000000055,294021.27999999974
2020,2020-12-16,Fulham vs Brighton,A,2.87,0.408,0.17,10.0,22.78,False,-10.0,-22.78,59286.200000000055,293998.4999999997
2020,2020-12-16,Liverpool vs Tottenham,H,4.5,0.746,2.356,10.0,50.0,True,35.0,175.0,59321.200000000055,294173.4999999997
2020,2020-12-16,Leeds United vs Newcastle United,H,4.33,0.411,0.781,10.0,50.0,True,33.3,166.5,59354.50000000006,294339.9999999997
2020,2020-12-16,Leicester City vs Everton,H,3.25,0.464,0.507,10.0,50.0,False,-10.0,-50.0,59344.50000000006,294289.9999999997
2020,2020-12-16,Arsenal vs Southampton,H,3.1,0.465,0.44,10.0,50.0,False,-10.0,-50.0,59334.50000000006,294239.9999999997
2020,2020-12-16,West Ham United vs Crystal Palace,D,3.4,0.35,0.191,10.0,19.89,True,24.0,47.74,59358.50000000006,294287.7399999997
2020,2020-12-16,Leeds United vs Newcastle United,D,4.0,0.343,0.374,10.0,31.15,False,-10.0,-31.15,59348.50000000006,294256.5899999997
2020,2020-12-16,Arsenal vs Southampton,D,3.5,0.3,0.051,10.0,5.12,True,25.0,12.8,59373.50000000006,294269.38999999966
2020,2020-12-16,West Ham United vs Crystal Palace,H,3.6,0.413,0.486,10.0,46.7,False,-10.0,-46.7,59363.50000000006,294222.68999999965
2020,2020-12-17,Sheffield Utd vs Manchester United,A,7.0,0.546,2.822,10.0,50.0,True,60.0,300.0,59423.50000000006,294522.68999999965
2020,2020-12-17,Aston Villa vs Burnley,H,4.5,0.54,1.428,10.0,50.0,False,-10.0,-50.0,59413.50000000006,294472.68999999965
2020,2020-12-19,Everton vs Arsenal,D,3.5,0.333,0.166,10.0,16.62,False,-10.0,-16.62,59403.50000000006,294456.06999999966
2020,2020-12-19,Newcastle United vs Fulham,H,2.9,0.684,0.983,10.0,50.0,False,-10.0,-50.0,59393.50000000006,294406.06999999966
2020,2020-12-19,Southampton vs Manchester City,A,7.0,0.676,3.73,10.0,50.0,True,60.0,300.0,59453.50000000006,294706.06999999966
2020,2020-12-19,Crystal Palace vs Liverpool,A,6.5,0.712,3.628,10.0,50.0,True,55.0,275.0,59508.50000000006,294981.06999999966
2020,2020-12-19,Everton vs Arsenal,H,2.8,0.533,0.493,10.0,50.0,True,18.0,90.0,59526.50000000006,295071.06999999966
2020,2020-12-20,West Brom vs Aston Villa,A,3.6,0.514,0.851,10.0,50.0,True,26.0,130.0,59552.50000000006,295201.06999999966
2020,2020-12-20,Brighton vs Sheffield Utd,H,5.5,0.589,2.24,10.0,50.0,False,-10.0,-50.0,59542.50000000006,295151.06999999966
2020,2020-12-20,Tottenham vs Leicester City,H,3.6,0.664,1.392,10.0,50.0,False,-10.0,-50.0,59532.50000000006,295101.06999999966
2020,2020-12-20,Manchester United vs Leeds United,D,4.33,0.33,0.428,10.0,32.14,False,-10.0,-32.14,59522.50000000006,295068.92999999964
2020,2020-12-20,Manchester United vs Leeds United,H,4.5,0.556,1.503,10.0,50.0,True,35.0,175.0,59557.50000000006,295243.92999999964
2020,2020-12-21,Chelsea vs West Ham United,H,6.25,0.615,2.844,10.0,50.0,True,52.5,262.5,59610.00000000006,295506.42999999964
2020,2020-12-21,Chelsea vs West Ham United,D,5.0,0.272,0.358,10.0,22.37,False,-10.0,-22.37,59600.00000000006,295484.05999999965
2020,2020-12-21,Burnley vs Wolverhampton,A,3.5,0.378,0.324,10.0,32.43,False,-10.0,-32.43,59590.00000000006,295451.62999999966
2020,2020-12-26,Sheffield Utd vs Everton,A,4.2,0.403,0.691,10.0,50.0,True,32.0,160.0,59622.00000000006,295611.62999999966
2020,2020-12-26,Arsenal vs Chelsea,A,4.0,0.389,0.557,10.0,46.43,False,-10.0,-46.43,59612.00000000006,295565.19999999966
2020,2020-12-26,Fulham vs Southampton,A,3.2,0.477,0.526,10.0,50.0,False,-10.0,-50.0,59602.00000000006,295515.19999999966
2020,2020-12-26,Leicester City vs Manchester United,A,2.9,0.365,0.059,10.0,7.82,False,-10.0,-7.82,59592.00000000006,295507.37999999966
2020,2020-12-26,Leicester City vs Manchester United,D,3.6,0.301,0.082,10.0,7.89,True,26.0,20.5,59618.00000000006,295527.87999999966
2020,2020-12-26,Manchester City vs Newcastle United,D,10.0,0.117,0.172,10.0,4.78,False,-10.0,-4.78,59608.00000000006,295523.0999999996
2020,2020-12-26,Manchester City vs Newcastle United,H,19.0,0.811,14.402,10.0,50.0,True,180.0,900.0,59788.00000000006,296423.0999999996
2020,2020-12-26,Aston Villa vs Crystal Palace,H,3.8,0.485,0.842,10.0,50.0,True,28.0,140.0,59816.00000000006,296563.0999999996
2020,2020-12-26,Sheffield Utd vs Everton,D,3.6,0.296,0.064,10.0,6.16,False,-10.0,-6.16,59806.00000000006,296556.93999999965
2020,2020-12-27,Leeds United vs Burnley,D,4.0,0.341,0.366,10.0,30.46,False,-10.0,-30.46,59796.00000000006,296526.47999999963
2020,2020-12-27,Leeds United vs Burnley,H,4.33,0.487,1.111,10.0,50.0,True,33.3,166.5,59829.30000000006,296692.97999999963
2020,2020-12-27,West Ham United vs Brighton,D,3.4,0.331,0.125,10.0,13.06,True,24.0,31.35,59853.30000000006,296724.3299999996
2020,2020-12-27,West Ham United vs Brighton,H,3.1,0.37,0.147,10.0,17.51,False,-10.0,-17.51,59843.30000000006,296706.8199999996
2020,2020-12-27,Liverpool vs West Brom,H,19.0,0.952,17.08,10.0,50.0,False,-10.0,-50.0,59833.30000000006,296656.8199999996
2020,2020-12-28,Crystal Palace vs Leicester City,D,3.5,0.296,0.034,10.0,3.45,True,25.0,8.62,59858.30000000006,296665.4399999996
2020,2020-12-28,Crystal Palace vs Leicester City,A,3.75,0.403,0.51,10.0,46.37,False,-10.0,-46.37,59848.30000000006,296619.0699999996
2020,2020-12-28,Chelsea vs Aston Villa,H,5.0,0.485,1.423,10.0,50.0,False,-10.0,-50.0,59838.30000000006,296569.0699999996
2020,2020-12-29,Burnley vs Sheffield Utd,H,3.25,0.689,1.241,10.0,50.0,True,22.5,112.5,59860.80000000006,296681.5699999996
2020,2020-12-29,Manchester United vs Wolverhampton,H,6.25,0.514,2.215,10.0,50.0,True,52.5,262.5,59913.30000000006,296944.0699999996
2020,2020-12-29,Brighton vs Arsenal,A,3.25,0.356,0.157,10.0,17.48,True,22.5,39.34,59935.80000000006,296983.4099999996
2020,2020-12-29,Southampton vs West Ham United,H,3.4,0.497,0.69,10.0,50.0,False,-10.0,-50.0,59925.80000000006,296933.4099999996
2020,2020-12-29,Manchester United vs Wolverhampton,D,4.2,0.359,0.51,10.0,39.82,False,-10.0,-39.82,59915.80000000006,296893.5899999996
2020,2020-12-29,West Brom vs Leeds United,A,3.6,0.48,0.727,10.0,50.0,True,26.0,130.0,59941.80000000006,297023.5899999996
2020,2020-12-30,Newcastle United vs Liverpool,A,12.0,0.69,7.275,10.0,50.0,False,-10.0,-50.0,59931.80000000006,296973.5899999996
2020,2020-12-30,Newcastle United vs Liverpool,D,6.0,0.179,0.072,10.0,3.61,True,50.0,18.03,59981.80000000006,296991.61999999965
2020,2021-01-01,Everton vs West Ham United,D,3.5,0.354,0.238,10.0,23.81,False,-10.0,-23.81,59971.80000000006,296967.80999999965
2020,2021-01-01,Everton vs West Ham United,H,3.5,0.493,0.726,10.0,50.0,False,-10.0,-50.0,59961.80000000006,296917.80999999965
2020,2021-01-01,Manchester United vs Aston Villa,D,4.2,0.392,0.644,10.0,50.0,False,-10.0,-50.0,59951.80000000006,296867.80999999965
2020,2021-01-01,Manchester United vs Aston Villa,H,4.2,0.441,0.854,10.0,50.0,True,32.0,160.0,59983.80000000006,297027.80999999965
2020,2021-01-02,West Brom vs Arsenal,D,4.0,0.263,0.053,10.0,4.38,False,-10.0,-4.38,59973.80000000006,297023.42999999964
2020,2021-01-02,West Brom vs Arsenal,A,5.75,0.45,1.587,10.0,50.0,True,47.5,237.5,60021.30000000006,297260.92999999964
2020,2021-01-02,Tottenham vs Leeds United,H,4.2,0.543,1.28,10.0,50.0,True,32.0,160.0,60053.30000000006,297420.92999999964
2020,2021-01-02,Tottenham vs Leeds United,D,4.1,0.297,0.217,10.0,17.47,False,-10.0,-17.47,60043.30000000006,297403.4599999997
2020,2021-01-02,Crystal Palace vs Sheffield Utd,H,3.9,0.68,1.653,10.0,50.0,True,29.0,145.0,60072.30000000006,297548.4599999997
2020,2021-01-03,Newcastle United vs Leicester City,A,5.25,0.467,1.45,10.0,50.0,True,42.5,212.5,60114.80000000006,297760.9599999997
2020,2021-01-03,Newcastle United vs Leicester City,D,4.2,0.281,0.179,10.0,13.98,False,-10.0,-13.98,60104.80000000006,297746.9799999997
2020,2021-01-03,Chelsea vs Manchester City,A,3.0,0.465,0.394,10.0,49.27,True,20.0,98.54,60124.80000000006,297845.51999999967
2020,2021-01-04,Southampton vs Liverpool,A,5.0,0.666,2.329,10.0,50.0,False,-10.0,-50.0,60114.80000000006,297795.51999999967
2020,2021-01-12,Wolverhampton vs Everton,H,3.1,0.479,0.483,10.0,50.0,False,-10.0,-50.0,60104.80000000006,297745.51999999967
2020,2021-01-12,Burnley vs Manchester United,D,4.5,0.258,0.159,10.0,11.39,False,-10.0,-11.39,60094.80000000006,297734.12999999966
2020,2021-01-12,Burnley vs Manchester United,A,7.0,0.533,2.733,10.0,50.0,True,60.0,300.0,60154.80000000006,298034.12999999966
2020,2021-01-12,Sheffield Utd vs Newcastle United,H,3.1,0.351,0.089,10.0,10.57,True,21.0,22.19,60175.80000000006,298056.31999999966
2020,2021-01-12,Sheffield Utd vs Newcastle United,D,3.1,0.435,0.349,10.0,41.49,False,-10.0,-41.49,60165.80000000006,298014.82999999967
2020,2021-01-13,Manchester City vs Brighton,D,8.5,0.141,0.198,10.0,6.59,False,-10.0,-6.59,60155.80000000006,298008.23999999964
2020,2021-01-13,Manchester City vs Brighton,H,16.0,0.774,11.391,10.0,50.0,True,150.0,750.0,60305.80000000006,298758.23999999964
2020,2021-01-13,Tottenham vs Fulham,H,8.5,0.812,5.903,10.0,50.0,False,-10.0,-50.0,60295.80000000006,298708.23999999964
2020,2021-01-14,Arsenal vs Crystal Palace,H,6.5,0.655,3.259,10.0,50.0,False,-10.0,-50.0,60285.80000000006,298658.23999999964
2020,2021-01-16,Leeds United vs Brighton,H,3.4,0.535,0.818,10.0,50.0,False,-10.0,-50.0,60275.80000000006,298608.23999999964
2020,2021-01-16,Leeds United vs Brighton,D,3.5,0.298,0.041,10.0,4.15,False,-10.0,-4.15,60265.80000000006,298604.0899999996
2020,2021-01-16,Fulham vs Chelsea,A,6.5,0.548,2.564,10.0,50.0,True,55.0,275.0,60320.80000000006,298879.0899999996
2020,2021-01-16,Wolverhampton vs West Brom,H,7.0,0.697,3.88,10.0,50.0,False,-10.0,-50.0,60310.80000000006,298829.0899999996
2020,2021-01-16,West Ham United vs Burnley,H,4.75,0.475,1.258,10.0,50.0,True,37.5,187.5,60348.30000000006,299016.5899999996
2020,2021-01-16,West Ham United vs Burnley,D,3.5,0.295,0.031,10.0,3.14,False,-10.0,-3.14,60338.30000000006,299013.4499999996
2020,2021-01-16,Leicester City vs Southampton,H,4.5,0.634,1.853,10.0,50.0,True,35.0,175.0,60373.30000000006,299188.4499999996
2020,2021-01-17,Sheffield Utd vs Tottenham,A,6.25,0.438,1.736,10.0,50.0,True,52.5,262.5,60425.80000000006,299450.9499999996
2020,2021-01-17,Liverpool vs Manchester United,H,3.6,0.702,1.528,10.0,50.0,False,-10.0,-50.0,60415.80000000006,299400.9499999996
2020,2021-01-17,Manchester City vs Crystal Palace,H,17.0,0.882,14.0,10.0,50.0,True,160.0,800.0,60575.80000000006,300200.9499999996
2020,2021-01-18,Arsenal vs Newcastle United,H,8.0,0.647,4.175,10.0,50.0,True,70.0,350.0,60645.80000000006,300550.9499999996
2020,2021-01-18,Arsenal vs Newcastle United,D,4.5,0.239,0.073,10.0,5.24,False,-10.0,-5.24,60635.80000000006,300545.7099999996
2020,2021-01-19,Leicester City vs Chelsea,D,3.4,0.347,0.18,10.0,18.73,False,-10.0,-18.73,60625.80000000006,300526.97999999963
2020,2021-01-19,West Ham United vs West Brom,H,5.5,0.697,2.834,10.0,50.0,True,45.0,225.0,60670.80000000006,300751.97999999963
2020,2021-01-20,Manchester City vs Aston Villa,D,6.5,0.197,0.281,10.0,12.75,False,-10.0,-12.75,60660.80000000006,300739.22999999963
2020,2021-01-20,Manchester City vs Aston Villa,H,12.0,0.705,7.458,10.0,50.0,True,110.0,550.0,60770.80000000006,301289.22999999963
2020,2021-01-20,Fulham vs Manchester United,A,6.0,0.592,2.55,10.0,50.0,True,50.0,250.0,60820.80000000006,301539.22999999963
2020,2021-01-21,Liverpool vs Burnley,H,15.0,0.832,11.482,10.0,50.0,False,-10.0,-50.0,60810.80000000006,301489.22999999963
2020,2021-01-23,Aston Villa vs Newcastle United,D,4.75,0.317,0.507,10.0,33.82,False,-10.0,-33.82,60800.80000000006,301455.4099999996
2020,2021-01-23,Aston Villa vs Newcastle United,H,6.5,0.516,2.356,10.0,50.0,True,55.0,275.0,60855.80000000006,301730.4099999996
2020,2021-01-26,West Brom vs Manchester City,A,15.0,0.867,12.001,10.0,50.0,True,140.0,700.0,60995.80000000006,302430.4099999996
2020,2021-01-26,Southampton vs Arsenal,A,3.5,0.378,0.324,10.0,32.43,True,25.0,81.07,61020.80000000006,302511.47999999963
2020,2021-01-26,Crystal Palace vs West Ham United,A,3.1,0.398,0.232,10.0,27.67,True,21.0,58.1,61041.80000000006,302569.5799999996
2020,2021-01-26,Newcastle United vs Leeds United,A,3.9,0.406,0.585,10.0,50.0,True,29.0,145.0,61070.80000000006,302714.5799999996
2020,2021-01-27,Brighton vs Fulham,H,3.75,0.634,1.376,10.0,50.0,False,-10.0,-50.0,61060.80000000006,302664.5799999996
2020,2021-01-27,Burnley vs Aston Villa,A,3.8,0.274,0.043,10.0,3.8,False,-10.0,-3.8,61050.80000000006,302660.7799999996
2020,2021-01-27,Manchester United vs Sheffield Utd,H,11.0,0.766,7.421,10.0,50.0,False,-10.0,-50.0,61040.80000000006,302610.7799999996
2020,2021-01-27,Chelsea vs Wolverhampton,D,4.2,0.308,0.292,10.0,22.79,True,32.0,72.91,61072.80000000006,302683.6899999996
2020,2021-01-27,Chelsea vs Wolverhampton,H,5.25,0.497,1.611,10.0,50.0,False,-10.0,-50.0,61062.80000000006,302633.6899999996
2020,2021-01-27,Everton vs Leicester City,D,3.3,0.348,0.147,10.0,15.98,True,23.0,36.76,61085.80000000006,302670.4499999996
2020,2021-01-28,Tottenham vs Liverpool,A,3.2,0.44,0.408,10.0,46.36,True,22.0,102.0,61107.80000000006,302772.4499999996
2020,2021-01-30,Everton vs Newcastle United,H,6.5,0.647,3.208,10.0,50.0,False,-10.0,-50.0,61097.80000000006,302722.4499999996
2020,2021-01-30,Manchester City vs Sheffield Utd,H,18.0,0.865,14.575,10.0,50.0,True,170.0,850.0,61267.80000000006,303572.4499999996
2020,2021-01-30,Southampton vs Aston Villa,D,3.6,0.293,0.056,10.0,5.38,False,-10.0,-5.38,61257.80000000006,303567.0699999996
2020,2021-01-30,West Brom vs Fulham,H,2.3,0.605,0.392,10.0,50.0,False,-10.0,-50.0,61247.80000000006,303517.0699999996
2020,2021-01-30,Arsenal vs Manchester United,D,3.5,0.333,0.164,10.0,16.43,True,25.0,41.07,61272.80000000006,303558.1399999996
2020,2021-01-30,Arsenal vs Manchester United,H,2.45,0.439,0.075,10.0,12.94,False,-10.0,-12.94,61262.80000000006,303545.1999999996
2020,2021-01-31,West Ham United vs Liverpool,A,4.33,0.594,1.57,10.0,50.0,True,33.3,166.5,61296.100000000064,303711.6999999996
2020,2021-01-31,Brighton vs Tottenham,A,3.2,0.464,0.486,10.0,50.0,False,-10.0,-50.0,61286.100000000064,303661.6999999996
2020,2021-01-31,Chelsea vs Burnley,D,5.0,0.214,0.072,10.0,4.5,False,-10.0,-4.5,61276.100000000064,303657.1999999996
2020,2021-01-31,Chelsea vs Burnley,H,9.5,0.702,5.672,10.0,50.0,True,85.0,425.0,61361.100000000064,304082.1999999996
2020,2021-01-31,Leicester City vs Leeds United,D,4.0,0.334,0.336,10.0,28.0,False,-10.0,-28.0,61351.100000000064,304054.1999999996
2020,2021-01-31,Leicester City vs Leeds United,H,4.2,0.549,1.305,10.0,50.0,False,-10.0,-50.0,61341.100000000064,304004.1999999996
2020,2021-02-02,Newcastle United vs Crystal Palace,H,2.6,0.474,0.233,10.0,36.34,False,-10.0,-36.34,61331.100000000064,303967.8599999996
2020,2021-02-02,Manchester United vs Southampton,H,7.0,0.7,3.897,10.0,50.0,True,60.0,300.0,61391.100000000064,304267.8599999996
2020,2021-02-02,Wolverhampton vs Arsenal,A,3.6,0.438,0.577,10.0,50.0,False,-10.0,-50.0,61381.100000000064,304217.8599999996
2020,2021-02-02,Sheffield Utd vs West Brom,H,4.0,0.618,1.471,10.0,50.0,True,30.0,150.0,61411.100000000064,304367.8599999996
2020,2021-02-03,Aston Villa vs West Ham United,D,3.4,0.319,0.086,10.0,8.97,False,-10.0,-8.97,61401.100000000064,304358.8899999996
2020,2021-02-03,Burnley vs Manchester City,A,13.0,0.835,9.859,10.0,50.0,True,120.0,600.0,61521.100000000064,304958.8899999996
2020,2021-02-03,Fulham vs Leicester City,A,4.0,0.54,1.162,10.0,50.0,True,30.0,150.0,61551.100000000064,305108.8899999996
2020,2021-02-03,Liverpool vs Brighton,H,9.0,0.863,6.77,10.0,50.0,False,-10.0,-50.0,61541.100000000064,305058.8899999996
2020,2021-02-03,Leeds United vs Everton,D,3.5,0.296,0.035,10.0,3.48,False,-10.0,-3.48,61531.100000000064,305055.4099999996
2020,2021-02-03,Leeds United vs Everton,H,2.7,0.478,0.291,10.0,42.83,False,-10.0,-42.83,61521.100000000064,305012.5799999996
2020,2021-02-04,Tottenham vs Chelsea,D,3.4,0.341,0.158,10.0,16.5,False,-10.0,-16.5,61511.100000000064,304996.0799999996
2020,2021-02-06,Manchester United vs Everton,H,6.0,0.735,3.411,10.0,50.0,False,-10.0,-50.0,61501.100000000064,304946.0799999996
2020,2021-02-06,Newcastle United vs Southampton,A,3.0,0.35,0.051,10.0,6.44,False,-10.0,-6.44,61491.100000000064,304939.6399999996
2020,2021-02-06,Fulham vs West Ham United,A,3.6,0.53,0.907,10.0,50.0,False,-10.0,-50.0,61481.100000000064,304889.6399999996
2020,2021-02-07,Liverpool vs Manchester City,A,3.4,0.378,0.284,10.0,29.61,True,24.0,71.06,61505.100000000064,304960.6999999996
2020,2021-02-07,Liverpool vs Manchester City,H,2.05,0.511,0.047,10.0,11.26,False,-10.0,-11.26,61495.100000000064,304949.4399999996
2020,2021-02-07,Sheffield Utd vs Chelsea,A,7.0,0.645,3.517,10.0,50.0,True,60.0,300.0,61555.100000000064,305249.4399999996
2020,2021-02-07,Tottenham vs West Brom,H,7.0,0.753,4.27,10.0,50.0,True,60.0,300.0,61615.100000000064,305549.4399999996
2020,2021-02-07,Wolverhampton vs Leicester City,A,3.5,0.385,0.348,10.0,34.77,False,-10.0,-34.77,61605.100000000064,305514.6699999996
2020,2021-02-07,Wolverhampton vs Leicester City,D,3.4,0.333,0.133,10.0,13.84,True,24.0,33.21,61629.100000000064,305547.8799999996
2020,2021-02-08,Leeds United vs Crystal Palace,D,3.8,0.294,0.118,10.0,10.58,False,-10.0,-10.58,61619.100000000064,305537.2999999996
2020,2021-02-08,Leeds United vs Crystal Palace,H,4.2,0.539,1.263,10.0,50.0,True,32.0,160.0,61651.100000000064,305697.2999999996
2020,2021-02-13,Crystal Palace vs Burnley,H,3.2,0.431,0.38,10.0,43.14,False,-10.0,-43.14,61641.100000000064,305654.15999999957
2020,2021-02-13,Leicester City vs Liverpool,A,3.5,0.435,0.521,10.0,50.0,False,-10.0,-50.0,61631.100000000064,305604.15999999957
2020,2021-02-13,Manchester City vs Tottenham,H,9.5,0.816,6.755,10.0,50.0,True,85.0,425.0,61716.100000000064,306029.15999999957
2020,2021-02-13,Brighton vs Aston Villa,D,3.5,0.358,0.254,10.0,25.44,True,25.0,63.61,61741.100000000064,306092.76999999955
2020,2021-02-14,Everton vs Fulham,H,4.2,0.748,2.141,10.0,50.0,False,-10.0,-50.0,61731.100000000064,306042.76999999955
2020,2021-02-14,Arsenal vs Leeds United,H,4.0,0.41,0.64,10.0,50.0,True,30.0,150.0,61761.100000000064,306192.76999999955
2020,2021-02-14,Southampton vs Wolverhampton,H,3.1,0.382,0.186,10.0,22.11,False,-10.0,-22.11,61751.100000000064,306170.65999999957
2020,2021-02-14,West Brom vs Manchester United,A,10.0,0.719,6.19,10.0,50.0,False,-10.0,-50.0,61741.100000000064,306120.65999999957
