Date,Season,HomeTeam,AwayTeam,FTR,Target,B365H,B365D,B365A,Home_Elo_Calc,Away_Elo_Calc,Elo_Diff,Home_Market_Value,Away_Market_Value,Log_Value_Diff,Diff_FIFA_Ova,Diff_FIFA_Mid,Diff_FIFA_Def,Diff_FIFA_Att,Home_Streak_L5,Away_Streak_L5,Home_H2H_L3,Away_H2H_L3
2017-08-27,2017,Real Madrid,Valencia,D,1,1.17,8.0,15.0,1857.4666530935674,1525.1199703064103,332.3466827871571,955.35,398.05,0.8740372325145254,8,7,7,10,5,1,2.0,1.0
2017-08-27,2017,Getafe,Sevilla,A,0,3.6,3.3,2.15,1428.8470309127224,1624.6676616653067,-195.8206307525843,65.6,253.2,-1.3394167812090103,-6,-6,-5,-5,0,-1,1.3333333333333333,1.3333333333333333
2017-08-27,2017,Eibar,Ath Bilbao,A,0,2.5,3.1,3.1,1535.560413289641,1607.03269044292,-71.47227715327904,67.95,10.0,1.83548633144094,-4,-6,-4,-5,-1,-1,0.0,3.0
2017-08-27,2017,Espanol,Leganes,A,0,1.95,3.25,4.33,1563.534918384773,1465.0521852749848,98.48273310978811,97.8,53.15,0.6013396313068227,2,2,1,3,0,1,3.0,0.0
2017-09-08,2017,Leganes,Getafe,A,0,2.05,3.25,4.0,1487.7966572222424,1417.8821483652303,69.91450885701215,53.15,65.6,-0.20694660409934373,0,0,0,0,3,-1,1.5,1.5
2017-09-09,2017,Sevilla,Eibar,H,2,1.57,4.0,6.0,1635.6325442127988,1519.3315329324635,116.30101128033539,253.2,67.95,1.304739754516043,6,6,5,5,1,-3,2.3333333333333335,0.3333333333333333
2017-09-09,2017,Barcelona,Espanol,H,2,1.17,8.0,17.0,1852.0535645025705,1540.7904464375154,311.2631180650551,1090.0,97.8,2.4017523810792483,8,8,7,14,5,0,3.0,0.0
2017-09-09,2017,Real Madrid,Levante,D,1,1.05,15.0,34.0,1844.7660919206928,1429.9395717642674,414.82652015642543,955.35,61.85,2.722373019800287,11,11,11,13,4,0,3.0,0.0
2017-09-09,2017,Valencia,Ath Madrid,D,1,3.6,3.2,2.2,1537.820531479285,1754.7436413538032,-216.92310987451833,398.05,515.8,-0.25856923014637445,3,4,4,3,2,3,0.0,3.0
2017-09-10,2017,Villarreal,Betis,H,2,1.85,3.6,4.33,1608.346386765974,1462.9057009183125,145.4406858476616,220.0,84.2,0.9531612676824821,4,6,4,2,-2,-1,2.3333333333333335,0.3333333333333333
2017-09-10,2017,La Coruna,Sociedad,A,0,2.75,3.3,2.6,1447.017944238746,1623.1607951929348,-176.14285095418882,94.0,232.95,-0.9012305257116848,-3,-3,-1,-4,-1,2,1.3333333333333333,1.3333333333333333
2017-09-10,2017,Ath Bilbao,Girona,H,2,1.67,3.75,5.5,1623.2615708000976,1517.1186083024572,106.14296249764038,10.0,81.75,-2.0179287414588014,4,6,4,5,-1,1,1.5,1.5
2017-09-10,2017,Celta,Alaves,H,2,1.67,3.75,5.25,1457.4589751070107,1550.8554401394751,-93.39646503246445,173.05,85.4,0.7003549384474379,3,4,3,4,-4,0,1.5,1.5
2017-09-11,2017,Malaga,Las Palmas,A,0,2.0,3.5,3.8,1496.7572837086418,1414.9325659311135,81.82471777752835,55.2,91.25,-0.4955855260209905,0,-2,0,0,-2,-5,2.0,1.0
2017-09-15,2017,Eibar,Leganes,H,2,2.05,3.25,4.0,1512.6251972935595,1465.9946867053234,46.63051058823612,67.95,53.15,0.24162363079231097,0,0,0,0,-3,1,2.0,0.5
2017-09-16,2017,Ath Madrid,Malaga,H,2,1.22,6.0,15.0,1749.8779775387168,1474.55325173928,275.3247257994367,515.8,55.2,2.2187391955687463,-2,-2,-1,-2,2,-4,3.0,0.0
2017-09-16,2017,Betis,La Coruna,H,2,1.83,3.6,4.5,1457.032248380288,1435.2536570713696,21.778591308918294,84.2,94.0,-0.10887545776527041,1,0,0,2,-1,-1,1.0,1.0
2017-09-16,2017,Getafe,Barcelona,A,0,11.0,6.5,1.25,1439.6841188821493,1854.6242944408593,-414.94017555871005,65.6,1090.0,-2.796145408286727,-10,-10,-8,-17,-1,5,0.0,3.0
2017-09-16,2017,Levante,Valencia,D,1,3.25,3.25,2.3,1443.4666135139698,1542.6861952943714,-99.21958178040154,61.85,398.05,-1.8483357872857615,-3,-4,-4,-3,1,1,1.0,2.0
2017-09-17,2017,Sociedad,Real Madrid,A,0,5.0,4.0,1.67,1634.925082360311,1831.2390501709904,-196.3139678106793,232.95,955.35,-1.4080165375243174,-8,-8,-10,-9,3,3,0.0,3.0
2017-09-17,2017,Las Palmas,Ath Bilbao,H,2,2.75,3.4,2.55,1437.1365979004752,1630.277306265801,-193.14070836532574,91.25,10.0,2.1266070101222656,-2,-2,-3,-3,-3,1,1.3333333333333333,1.3333333333333333
2017-09-17,2017,Girona,Sevilla,A,0,3.3,3.25,2.3,1510.102872836754,1642.3388798517028,-132.23600701494888,81.75,253.2,-1.1222973444981816,-6,-6,-5,-5,0,2,1.5,1.5
2017-09-17,2017,Alaves,Villarreal,A,0,3.1,3.1,2.4,1536.140503336292,1614.2198393039987,-78.07933596770658,85.4,220.0,-0.9391750257077423,-5,-6,-4,-4,-2,0,3.0,0.0
2017-09-18,2017,Espanol,Celta,H,2,2.3,3.3,3.2,1538.2197164992265,1472.1739119101937,66.04580458903274,97.8,173.05,-0.5662450095036258,-1,-2,-2,-1,-2,-2,0.6666666666666666,1.6666666666666667
2017-09-19,2017,Barcelona,Eibar,H,2,1.11,10.0,15.0,1858.8327846974398,1521.6455265691407,337.18725812829916,1090.0,67.95,2.76146838159376,10,10,8,17,5,-1,3.0,0.0
2017-09-19,2017,Valencia,Malaga,H,2,1.5,4.0,7.0,1542.719888600681,1471.4527475313125,71.26714106936856,398.05,55.2,1.9601699654223719,1,2,3,1,0,-5,1.3333333333333333,1.3333333333333333
2017-09-20,2017,Ath Bilbao,Ath Madrid,A,0,3.4,3.2,2.25,1611.3497386263216,1752.9784817466843,-141.62874312036274,10.0,515.8,-3.8497606796700214,4,6,4,5,0,3,0.3333333333333333,2.3333333333333335
2017-09-20,2017,La Coruna,Alaves,H,2,1.91,3.3,4.5,1425.3060330760036,1520.1953659627575,-94.88933288675389,94.0,85.4,0.09488921579053056,0,0,0,0,-2,-4,0.5,2.0
2017-09-20,2017,Leganes,Girona,D,1,2.15,3.2,3.7,1456.9743574297422,1496.4906331809962,-39.51627575125394,53.15,81.75,-0.4240660408101724,0,0,0,0,0,-1,1.5,1.5
2017-09-20,2017,Real Madrid,Betis,A,0,1.13,10.0,17.0,1842.1841825148513,1466.979872375654,375.20431013919733,955.35,84.2,2.4181225210012727,10,11,11,11,3,0,2.3333333333333335,0.3333333333333333
2017-09-20,2017,Sevilla,Las Palmas,H,2,1.4,4.75,7.5,1655.9511195074606,1456.0641655399545,199.8869539675061,253.2,91.25,1.0136190758347174,4,2,4,3,4,-1,3.0,0.0
2017-09-21,2017,Celta,Getafe,D,1,1.8,3.6,4.5,1463.8425347006762,1435.4756286255688,28.36690607510741,173.05,65.6,0.9606380367111047,3,4,3,4,-2,-2,1.3333333333333333,1.3333333333333333
2017-09-21,2017,Levante,Sociedad,H,2,3.25,3.25,2.3,1443.4329202076601,1623.9799500164502,-180.54702980879006,61.85,232.95,-1.3143564822759695,-3,-3,-1,-4,0,2,0.3333333333333333,2.3333333333333335
2017-09-21,2017,Villarreal,Espanol,D,1,1.73,3.5,5.5,1630.1649766775333,1546.551093708744,83.61388296878931,220.0,97.8,0.8050650967639301,3,4,3,1,1,0,1.6666666666666667,0.6666666666666666
2017-09-23,2017,Ath Madrid,Sevilla,H,2,1.57,4.0,6.5,1766.1897758962652,1660.483009260434,105.70676663583117,515.8,253.2,0.7095345937130384,-6,-6,-5,-5,3,4,1.3333333333333333,1.3333333333333333
2017-09-23,2017,Alaves,Real Madrid,A,0,17.0,7.5,1.17,1505.4159952859316,1814.0115134970836,-308.595518211152,85.4,955.35,-2.404136279026533,-11,-11,-11,-13,-5,1,0.0,3.0
2017-09-23,2017,Girona,Barcelona,A,0,12.0,6.0,1.25,1499.07586210544,1861.0737551666555,-361.99789306121556,81.75,1090.0,-2.5790259715758985,-10,-10,-8,-17,-1,5,1.5,1.5
2017-09-23,2017,Malaga,Ath Bilbao,D,1,2.9,3.3,2.4,1463.301025529982,1598.1384444767407,-134.8374189467586,55.2,10.0,1.6310214841012751,-2,-4,-3,-3,-5,0,1.0,2.0
2017-09-24,2017,Eibar,Celta,A,0,2.2,3.3,3.4,1519.404556099925,1458.5396186244732,60.864937475451825,67.95,173.05,-0.9259610100181375,-3,-4,-3,-4,-1,-2,2.0,1.0
2017-09-24,2017,Espanol,La Coruna,H,2,1.95,3.5,4.0,1553.814405948058,1440.0854037528295,113.72900219522853,97.8,94.0,0.03922071315328157,2,2,1,3,-1,-2,2.3333333333333335,0.3333333333333333
2017-09-24,2017,Getafe,Villarreal,H,2,2.88,3.1,2.63,1440.7785447017718,1622.9016644382193,-182.1231197364475,65.6,220.0,-1.199458123971409,-5,-6,-4,-4,-1,0,1.3333333333333333,1.3333333333333333
2017-09-24,2017,Las Palmas,Leganes,A,0,2.05,3.25,3.8,1451.532275786981,1454.3891285052985,-2.856852718317441,91.25,53.15,0.5327443094736366,2,4,1,2,-1,0,0.5,2.0
2017-09-24,2017,Sociedad,Valencia,A,0,2.3,3.4,3.1,1605.5634454290553,1550.8716106020115,54.69183482704375,232.95,398.05,-0.5339793050097921,0,-1,-3,1,1,2,3.0,0.0
2017-09-25,2017,Betis,Levante,H,2,1.85,3.5,4.5,1495.1525413934216,1461.849424795055,33.303116598366614,84.2,61.85,0.3042504987990142,1,0,0,2,1,2,3.0,0.0
2017-09-29,2017,Celta,Girona,D,1,1.67,3.6,5.75,1480.0275900323531,1493.6396068237243,-13.612016791371161,173.05,81.75,0.743518600000276,3,4,3,4,0,-2,1.5,1.5
2017-09-30,2017,Leganes,Ath Madrid,D,1,7.5,3.75,1.55,1473.4771572684244,1773.2190168379345,-299.7418595695101,53.15,515.8,-2.2558979790213924,0,0,0,0,0,4,0.5,2.0
2017-09-30,2017,La Coruna,Getafe,H,2,2.25,3.25,3.4,1433.3016569964764,1459.2594974906037,-25.957840494127367,94.0,65.6,0.35517231405419736,0,0,0,0,-2,0,0.3333333333333333,2.3333333333333335
2017-09-30,2017,Levante,Alaves,A,0,1.83,3.5,4.5,1452.337874533249,1498.4758597150972,-46.13798518184808,61.85,85.4,-0.3182367407737541,0,0,0,0,0,-5,1.5,1.5
2017-09-30,2017,Sevilla,Malaga,H,2,1.36,5.5,7.5,1653.4537683187648,1464.8000573660477,188.65371095271712,253.2,55.2,1.509204601855708,4,4,4,3,3,-4,2.0,1.0
2017-10-01,2017,Valencia,Ath Bilbao,H,2,1.91,3.5,4.2,1572.1412734079834,1596.6394126406751,-24.498139232691756,398.05,10.0,3.591191449523647,-1,-2,0,-2,2,0,1.0,2.0
2017-10-01,2017,Sociedad,Betis,D,1,1.95,3.6,3.8,1584.2937826230834,1504.6640916552276,79.62969096785582,232.95,84.2,1.0101059834769552,2,3,1,2,-1,3,3.0,0.0
2017-10-01,2017,Villarreal,Eibar,H,2,1.83,3.6,4.33,1604.4207116493874,1497.916584692045,106.50412695734235,220.0,67.95,1.1647810972784418,5,6,4,4,0,-3,1.0,2.0
2017-10-01,2017,Barcelona,Las Palmas,H,2,1.08,11.0,26.0,1866.510010448371,1432.444247023855,434.06576342451604,1090.0,91.25,2.4703477029124343,8,6,7,15,5,-1,3.0,0.0
2017-10-01,2017,Real Madrid,Espanol,H,2,1.1,10.0,23.0,1820.951649067918,1560.5981527044112,260.3534963635068,955.35,97.8,2.2700263500827207,9,9,10,10,1,0,3.0,0.0
2017-10-13,2017,Espanol,Levante,D,1,1.75,3.6,5.0,1557.2497375508208,1435.0309162906362,122.21882126018454,97.8,61.85,0.4523466697175662,2,2,1,3,0,-1,0.6666666666666666,1.6666666666666667
2017-10-14,2017,Ath Bilbao,Sevilla,H,2,2.5,3.25,2.9,1584.8487289599996,1658.2400904336662,-73.39136147366662,10.0,253.2,-3.140226085956983,-2,0,-1,0,-2,3,2.0,1.0
2017-10-14,2017,Alaves,Sociedad,A,0,3.5,3.4,2.15,1515.78281795771,1577.162879736485,-61.380061778774916,85.4,232.95,-0.9961197415022154,-3,-3,-1,-4,-3,-2,1.5,1.5
2017-10-14,2017,Getafe,Real Madrid,A,0,10.0,5.75,1.29,1447.4086245422338,1824.3000642215084,-376.8914396792745,65.6,955.35,-2.6644193772901996,-11,-11,-11,-13,0,2,0.0,3.0
2017-10-14,2017,Ath Madrid,Barcelona,D,1,3.0,3.4,2.38,1765.434749302054,1867.835369591945,-102.4006202898911,515.8,1090.0,-0.7471940333646785,-10,-10,-8,-17,3,5,0.3333333333333333,2.3333333333333335
2017-10-15,2017,Girona,Villarreal,A,0,2.8,3.2,2.6,1497.2942690246532,1611.4252784087066,-114.13100938405341,81.75,220.0,-0.9823386872605804,-5,-6,-4,-4,-3,2,1.5,1.5
2017-10-15,2017,Malaga,Leganes,A,0,2.38,3.0,3.4,1460.0137352511463,1481.261424804305,-21.247689553158807,55.2,53.15,0.037158783452646116,2,2,1,2,-4,-1,2.0,0.5
2017-10-15,2017,Betis,Valencia,A,0,2.55,3.5,2.7,1511.794994541826,1583.931957088659,-72.13696254683282,84.2,398.05,-1.5440852884867473,-2,-4,-4,-1,2,3,2.3333333333333335,0.3333333333333333
2017-10-15,2017,Eibar,La Coruna,D,1,2.0,3.5,3.75,1490.9120179327258,1445.1525299448463,45.75948798787954,67.95,94.0,-0.3204952873612301,0,0,0,0,-3,-1,1.3333333333333333,1.3333333333333333
2017-10-16,2017,Las Palmas,Celta,A,0,2.38,3.3,3.1,1431.1188878802811,1476.3729278314242,-45.25403995114311,91.25,173.05,-0.6348403313368118,-1,0,-2,-2,-1,1,1.3333333333333333,1.3333333333333333
2017-10-21,2017,Valencia,Sevilla,H,2,1.85,3.89,4.0,1600.132328843142,1644.3866369335,-44.25430809035811,398.05,253.2,0.45096536356666395,-3,-2,-1,-2,4,1,1.3333333333333333,1.3333333333333333
2017-10-21,2017,Levante,Getafe,D,1,2.37,3.2,3.2,1443.5002945301387,1442.3436117112456,1.1566828188931595,61.85,65.6,-0.05795364251008728,0,0,0,0,-1,-2,2.0,1.0
2017-10-21,2017,Barcelona,Malaga,H,2,1.07,13.0,26.0,1867.7317281320293,1441.670781096618,426.06094703541135,1090.0,55.2,2.965933228933425,8,8,7,15,4,-4,1.3333333333333333,1.3333333333333333
2017-10-21,2017,Betis,Alaves,H,2,1.57,4.0,6.0,1495.594622787343,1499.1222946567934,-3.527671869450387,84.2,85.4,-0.013986241974739855,1,0,0,2,2,-3,0.0,3.0
2017-10-22,2017,Real Madrid,Eibar,H,2,1.09,11.0,23.0,1829.3650770524966,1484.9640077446145,344.40106930788215,955.35,67.95,2.6297423505972324,11,11,11,13,3,-2,2.3333333333333335,0.3333333333333333
2017-10-22,2017,Villarreal,Las Palmas,H,2,1.5,4.2,7.0,1625.8155298778383,1413.774683999888,212.04084587795023,220.0,91.25,0.8736604185971162,3,2,3,2,2,-3,1.0,2.0
2017-10-22,2017,Celta,Ath Madrid,A,0,4.2,3.39,1.95,1493.7171317118173,1765.5383907619696,-271.8212590501523,173.05,515.8,-1.088313338210944,3,4,3,4,1,3,0.0,3.0
2017-10-22,2017,Leganes,Ath Bilbao,H,2,2.37,3.1,3.29,1499.6043789588334,1598.7021824601657,-99.09780350133224,53.15,10.0,1.593862700648629,-4,-6,-4,-5,1,-2,1.0,1.0
2017-10-23,2017,La Coruna,Girona,A,0,2.04,3.29,3.79,1451.1005401329576,1482.9040175555215,-31.8034774225639,94.0,81.75,0.13805287734336869,0,0,0,0,0,-3,1.5,1.5
2017-10-23,2017,Sociedad,Espanol,D,1,1.85,3.79,4.0,1593.8234030374015,1548.7803593113183,45.04304372608317,232.95,97.8,0.8620098125584033,1,1,0,1,-2,1,2.3333333333333335,0.3333333333333333
2017-10-28,2017,Sevilla,Leganes,H,2,1.61,3.75,6.0,1631.772929499509,1514.5654280924673,117.20750140704172,253.2,53.15,1.546363385308354,6,6,5,5,-1,3,2.0,0.5
2017-10-28,2017,Ath Madrid,Villarreal,D,1,1.5,4.0,7.5,1773.6711899032737,1630.084769283187,143.58642062008676,515.8,220.0,0.8494932509506397,-5,-6,-4,-4,3,2,0.3333333333333333,2.3333333333333335
2017-10-28,2017,Ath Bilbao,Barcelona,A,0,7.0,4.5,1.44,1583.7411333265318,1869.116702608857,-285.37556928232516,10.0,1090.0,-4.5969547130347,-6,-4,-4,-12,-2,4,0.0,3.0
2017-10-28,2017,Alaves,Valencia,A,0,6.0,3.75,1.6,1488.1834988828227,1612.746036277133,-124.56253739431031,85.4,398.05,-1.5300990465120075,-3,-4,-4,-3,-3,5,1.5,1.5
2017-10-29,2017,Malaga,Celta,H,2,3.1,3.39,2.29,1440.2858066197903,1485.5843325705132,-45.29852595072293,55.2,173.05,-1.1304258573578023,-1,-2,-2,-2,-4,1,1.0,2.0
2017-10-29,2017,Girona,Real Madrid,H,2,10.0,6.5,1.25,1500.8110595346766,1831.5214465896338,-330.7103870549572,81.75,955.35,-2.447299940579371,-11,-11,-11,-13,-1,3,1.5,1.5
2017-10-29,2017,Getafe,Sociedad,H,2,2.45,3.39,2.87,1446.5915378927914,1587.9014819032827,-141.30994401049134,65.6,232.95,-1.2564028397658822,-3,-3,-1,-4,-1,-1,1.3333333333333333,1.3333333333333333
2017-10-29,2017,Eibar,Levante,D,1,1.95,3.39,4.2,1482.8076382074773,1439.2523683485929,43.55526985888446,67.95,61.85,0.09263066920305452,0,0,0,0,-4,-1,1.3333333333333333,1.3333333333333333
2017-10-30,2017,Espanol,Betis,H,2,2.14,3.39,3.39,1554.702280445437,1506.5334185613137,48.16886188412332,97.8,84.2,0.14809617091855198,1,2,1,1,0,2,2.0,1.0
2017-10-30,2017,Las Palmas,La Coruna,A,0,2.04,3.5,3.6,1409.5054445945395,1433.1934981538025,-23.688053559262926,91.25,94.0,-0.02937460867990449,2,4,1,2,-5,0,1.3333333333333333,1.3333333333333333
2017-11-03,2017,Betis,Getafe,D,1,2.0,3.5,3.79,1497.568851793452,1463.3666743156919,34.20217747776019,84.2,65.6,0.24629685628892695,1,0,0,2,0,0,2.0,1.0
2017-11-04,2017,Valencia,Leganes,H,2,1.5,4.33,6.5,1626.6873494850092,1507.8862251887729,118.80112429623637,398.05,53.15,1.997328748875018,3,4,4,3,5,2,3.0,0.0
2017-11-04,2017,La Coruna,Ath Madrid,A,0,4.75,3.6,1.8,1451.4361709856746,1764.595225297672,-313.15905431199735,94.0,515.8,-1.6937790608678513,0,0,0,0,0,2,0.3333333333333333,2.3333333333333335
2017-11-04,2017,Alaves,Espanol,H,2,2.87,3.1,2.7,1474.2421856749465,1563.6668472132988,-89.42466153835221,85.4,97.8,-0.13410992894381213,-2,-2,-1,-3,-3,1,0.0,3.0
2017-11-04,2017,Barcelona,Sevilla,H,2,1.19,7.5,12.0,1876.795308691157,1638.4521324032034,238.3431762879536,1090.0,253.2,1.4567286270777169,4,4,3,12,4,-1,3.0,0.0
2017-11-05,2017,Sociedad,Eibar,H,2,1.61,4.0,5.5,1571.1263454803823,1476.940029480297,94.1863160000853,232.95,67.95,1.221725813072915,3,3,1,4,-1,-3,0.3333333333333333,2.3333333333333335
2017-11-05,2017,Celta,Ath Bilbao,H,2,2.1,3.5,3.5,1472.9266627066092,1576.0625272442317,-103.13586453762241,173.05,10.0,2.7614473414590774,-1,-2,-1,-1,0,-2,0.0,3.0
2017-11-05,2017,Levante,Girona,A,0,2.39,3.29,3.0,1445.1199770757732,1524.5267244044414,-79.40674732866819,61.85,81.75,-0.27507307922091595,0,0,0,0,-2,0,1.5,1.5
2017-11-05,2017,Real Madrid,Las Palmas,H,2,1.08,13.0,19.0,1807.805781719869,1391.2627717626674,416.54300995720155,955.35,91.25,2.3386216719159068,9,7,10,11,3,-5,1.6666666666666667,0.6666666666666666
2017-11-05,2017,Villarreal,Malaga,H,2,1.53,4.33,6.0,1639.1607338887886,1452.9434764836942,186.21725740509441,220.0,55.2,1.3692459446181067,3,4,3,2,2,-2,2.3333333333333335,0.3333333333333333
2017-11-17,2017,Girona,Sociedad,D,1,2.89,3.5,2.37,1540.4147668813305,1578.5187866838216,-38.104019802491166,81.75,232.95,-1.0392834030550535,-3,-3,-1,-4,2,1,1.5,1.5
2017-11-18,2017,Ath Madrid,Real Madrid,D,1,3.2,3.39,2.25,1771.3962114231554,1809.264961890053,-37.86875046689761,515.8,955.35,-0.6154680023681509,-11,-11,-11,-13,2,3,1.3333333333333333,1.3333333333333333
2017-11-18,2017,Getafe,Alaves,H,2,1.8,3.5,4.75,1468.8887111124197,1488.785752563191,-19.897041450771212,65.6,85.4,-0.2602830982636668,0,0,0,0,-1,-1,1.5,1.5
2017-11-18,2017,Leganes,Barcelona,A,0,9.5,5.25,1.33,1501.2545318853581,1880.5395711359524,-379.2850392505943,53.15,1090.0,-3.003092012386071,-10,-10,-8,-17,0,4,0.0,3.0
2017-11-18,2017,Sevilla,Celta,H,2,1.72,3.79,4.75,1634.707869958408,1488.062045185448,146.64582477296017,253.2,173.05,0.3787787444979056,3,2,2,1,-1,0,2.3333333333333335,0.3333333333333333
2017-11-19,2017,Espanol,Valencia,A,0,3.2,3.29,2.29,1549.1232803250543,1633.319042788424,-84.19576246336965,97.8,398.05,-1.3959891175681953,-1,-2,-3,0,-1,5,0.0,3.0
2017-11-19,2017,Ath Bilbao,Villarreal,D,1,2.25,3.29,3.29,1560.927144765393,1644.0037454581686,-83.07660069277563,10.0,220.0,-3.000267428719382,-1,0,0,1,-3,4,1.3333333333333333,1.3333333333333333
2017-11-19,2017,Malaga,La Coruna,H,2,2.37,3.29,3.1,1448.1004649143142,1444.6351848601912,3.4652800541230135,55.2,94.0,-0.524960134700895,2,2,1,2,-3,0,1.3333333333333333,1.3333333333333333
2017-11-19,2017,Las Palmas,Levante,A,0,1.95,3.5,4.0,1389.8035915924834,1429.2319345988842,-39.42834300640084,91.25,61.85,0.38375134788438015,2,4,1,2,-5,-2,0.5,2.0
2017-11-20,2017,Eibar,Betis,H,2,2.39,3.29,3.0,1469.5475882768576,1492.0468149967242,-22.499226719866556,67.95,84.2,-0.2116198295959597,-1,0,0,-2,-3,-1,1.3333333333333333,1.3333333333333333
2017-11-24,2017,Celta,Leganes,H,2,1.95,3.25,4.33,1482.2212922792883,1496.2472610260627,-14.025968746774424,173.05,53.15,1.1675846408104484,3,4,3,4,-1,-1,1.5,1.5
2017-11-25,2017,Alaves,Eibar,A,0,2.5,3.1,3.1,1477.1840743758478,1481.25602462808,-4.071950252232227,85.4,67.95,0.22560607157069956,0,0,0,0,-3,-1,1.0,1.0
2017-11-25,2017,Betis,Girona,D,1,2.0,3.6,3.75,1480.3383786455017,1537.7704188229345,-57.43204017743278,84.2,81.75,0.029177419578098274,1,0,0,2,-2,2,1.5,1.5
2017-11-25,2017,Levante,Ath Madrid,A,0,7.5,3.75,1.53,1446.820846957069,1768.742022819959,-321.92117586288987,61.85,515.8,-2.106905017432136,0,0,0,0,0,2,1.3333333333333333,1.3333333333333333
2017-11-25,2017,Real Madrid,Malaga,H,2,1.08,13.0,21.0,1811.9191504932494,1458.7610356017512,353.15811489149814,955.35,55.2,2.8342071979368972,9,9,10,11,2,-1,2.3333333333333335,0.3333333333333333
2017-11-26,2017,Villarreal,Sevilla,A,0,2.37,3.39,3.0,1644.7338100436066,1640.5486228645677,4.185187179038849,220.0,253.2,-0.13995865723760126,-1,0,-1,-1,3,-1,0.6666666666666666,1.6666666666666667
2017-11-26,2017,Valencia,Barcelona,D,1,4.0,3.89,1.85,1649.0008963434211,1885.5468419952479,-236.54594565182674,398.05,1090.0,-1.005763263511053,-7,-6,-4,-14,5,4,1.0,2.0
2017-11-26,2017,Sociedad,Las Palmas,D,1,1.44,4.75,7.0,1581.1631347422176,1372.2146792342985,208.9484555079191,232.95,91.25,0.9306051343915893,1,-1,0,2,1,-5,2.0,1.0
2017-11-26,2017,La Coruna,Ath Bilbao,D,1,2.75,3.29,2.6,1433.9746141727542,1560.197080179955,-126.22246600720086,94.0,10.0,2.15598161880217,-4,-6,-4,-5,-2,-2,0.0,3.0
2017-11-27,2017,Espanol,Getafe,H,2,2.0,3.39,3.79,1533.4414267700572,1480.490389299763,52.951037470294295,97.8,65.6,0.39439302720747893,2,2,1,3,-1,1,1.0,2.0
2017-12-01,2017,Malaga,Levante,D,1,1.72,3.79,4.75,1456.7034026512729,1440.2814673013252,16.421935349947717,55.2,61.85,-0.11183417813661034,2,2,1,2,-1,-1,2.0,1.0
2017-12-02,2017,Sevilla,La Coruna,H,2,1.44,4.5,7.5,1659.916514749485,1435.1045842722613,224.81193047722377,253.2,94.0,0.984244467154813,6,6,5,5,1,-2,2.3333333333333335,0.3333333333333333
2017-12-02,2017,Barcelona,Celta,D,1,1.12,10.0,17.0,1879.9375480915046,1493.5834457835767,386.35410230792786,1090.0,173.05,1.8355073715756225,7,6,5,13,4,-1,2.0,1.0
2017-12-02,2017,Ath Madrid,Sociedad,H,2,1.5,3.89,7.5,1775.2814024757029,1570.497972736315,204.78342973938788,515.8,232.95,0.7925485351561665,-3,-3,-1,-4,3,0,2.0,1.0
2017-12-02,2017,Ath Bilbao,Real Madrid,D,1,7.5,4.5,1.44,1559.067110080448,1813.9767834437278,-254.9096733632798,10.0,955.35,-4.465228682038172,-7,-5,-7,-8,-3,2,0.0,3.0
2017-12-03,2017,Las Palmas,Betis,H,2,2.2,3.5,3.1,1382.8798412402011,1478.5097131337816,-95.62987189358046,91.25,84.2,0.07950084908536592,1,4,1,0,-4,-1,1.0,2.0
2017-12-03,2017,Leganes,Villarreal,H,2,2.79,3.25,2.62,1484.8851075217742,1625.3659181586893,-140.48081063691507,53.15,220.0,-1.4064047280707528,-5,-6,-4,-4,-3,1,0.5,2.0
2017-12-03,2017,Eibar,Espanol,H,2,2.37,3.1,3.29,1500.2954437689064,1542.2339196858134,-41.93847591690701,67.95,97.8,-0.3597160005145117,-2,-2,-1,-3,0,0,0.6666666666666666,1.6666666666666667
2017-12-03,2017,Getafe,Valencia,H,2,3.0,3.39,2.29,1471.6978963840068,1654.6101902471644,-182.91229386315763,65.6,398.05,-1.7903821447756743,-3,-4,-4,-3,1,4,0.6666666666666666,1.6666666666666667
2017-12-04,2017,Girona,Alaves,A,0,1.6,3.79,6.0,1539.5990843346547,1458.1446552350214,81.45442909963322,81.75,85.4,-0.04316366155283813,0,0,0,0,3,-3,1.5,1.5
2017-12-08,2017,Alaves,Las Palmas,H,2,2.29,3.25,3.25,1480.3363817130405,1397.6911775928652,82.64520412017532,85.4,91.25,-0.06551460711062607,-2,-4,-1,-2,-1,-2,1.0,1.0
2017-12-09,2017,Valencia,Celta,H,2,1.66,4.0,5.0,1636.097017973839,1506.8632004748952,129.23381749894384,398.05,173.05,0.8297441080645696,0,0,1,-1,2,0,1.0,2.0
2017-12-09,2017,Real Madrid,Sevilla,H,2,1.33,5.5,8.5,1807.699360902237,1663.9235726125328,143.77578828970422,955.35,253.2,1.3250025960811893,5,5,6,8,1,3,2.0,1.0
2017-12-09,2017,La Coruna,Leganes,H,2,2.37,3.2,3.2,1431.0975264092135,1501.6249388040928,-70.52741239487932,94.0,53.15,0.5621189181535411,0,0,0,0,-2,-3,0.0,3.0
2017-12-09,2017,Getafe,Eibar,D,1,2.04,3.39,3.75,1490.2110686573321,1512.8118037571144,-22.60073509978224,65.6,67.95,-0.03467702669296724,0,0,0,0,2,2,0.6666666666666666,1.6666666666666667
